"text","rating","date","image_urls","product_url","scraped_at"
"Nước xả giành cho e bé rất thơm, sài mềm quần áo.m dùng combo nước giặt omo và xả comfort cho bé","5","2026-03-09","https://lazvideo.lazcdn.com/psp/20260309/21977260-f24b-4234-9163-c5ebd3a42d0e@@ld.mp4?auth_key=1776783048-0-0-5c975f1d265392b543cc48bdf6d73cb5|https://lzd-u.slatic.net/fd3441f07fc74eb789c9aaaab73c96c2_1_1772989212.076723.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454628"
"Nước xả comfor mùi nào cũng thơm hết ấy, thơm lâu, ko bị gắt, giao hàng lâu, đóng gói cẩn thận ko bị đổ","5","4 tuần trư","https://lazvideo.lazcdn.com/psp/20260316/b751b8aa-d837-4dbf-8c92-f5af6afedb1d@@ld.mp4?auth_key=1776783048-0-0-3cb1970f3bda5187d1b7fbdd97f672cd|https://lzd-u.slatic.net/7c8a0df4acdd47b2a0e0cb64de70d707_7_1773624403.382447.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454720"
"Nước xả comfor mùi nào cũng thơm hết ấy, thơm lâu, ko bị gắt, giao hàng lâu, đóng gói cẩn thận ko bị đổ","5","4 tuần trư","https://lazvideo.lazcdn.com/psp/20260316/22b4d328-84d0-4722-beda-b9e3b64b44a8@@ld.mp4?auth_key=1776783048-0-0-635ff0f5bf826db4313307bab25243a6|https://lzd-u.slatic.net/7c8a0df4acdd47b2a0e0cb64de70d707_4_1773624320.054931.jpg|https://lzd-u.slatic.net/7c8a0df4acdd47b2a0e0cb64de70d707_10_1773624438.388865.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454734"
"Phù hợp cho tất cả các loại máy giặt, Nuôi dưỡng sợi sâu, Hương hoa tươi mát, Hoàn hảo cho quần áo trẻ em,","5","2026-03-07","https://lazvideo.lazcdn.com/psp/20260307/63068895-d2cf-497a-8de1-4d4d8cd0cd2c@@ld.mp4?auth_key=1776783048-0-0-62de339063d3fadcae3de630ace316ad|https://lzd-u.slatic.net/e577c5b1e6434f1fa46d244a196d39eb_041d279f64f2440fb49deefcc19d5d84.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454745"
"Thương hiệu đáng tin cậy, Hương hoa tươi mát. Shop đóng hàng nhanh cẩn thận thùng ko bị móp mép gì cả. Vận chuyển chuyên nghiệp lịch sự. Nước xả mùi phấn này rất thích nhà mình đã dùng nhiều năm và rất hài lòng","5","2026-03-07","https://lazvideo.lazcdn.com/psp/20260307/b820bf61-acaf-4c31-ba69-a189a0817389@@ld.mp4?auth_key=1776783048-0-0-c33066e27d2cb31a19e0c2d4b8f623ff|https://lzd-u.slatic.net/4d80205d1e1a4f02b0d485a45c2ac081_5_1772857345.607736.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454757"
"Hoàn hảo cho quần áo trẻ em, Chất lượng cao cấp, Hương hoa tươi mát, Giữ cho vải mềm mại, Nuôi dưỡng sợi sâu, Công thức kháng khuẩn hiệu quả,","5","2026-03-07","https://lazvideo.lazcdn.com/psp/20260307/4968ff15-36a4-40e3-b974-454b9a87ab07@@ld.mp4?auth_key=1776783049-0-0-a24dccb5fa3ecf8f467af0c905c6117c|https://lzd-u.slatic.net/26c7516877fa471bb07e72f528a16872_9b7b5c750cfb455c946d9b65b0370b21.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454766"
"Hương thơm lâu, dễ chịu. Đã sử dụng loại này rất nhiều lần","5","2026-02-28","https://lazvideo.lazcdn.com/psp/20260228/bf0f65ae-5944-4019-aaa0-810e8f20f2df@@ld.mp4?auth_key=1776783049-0-0-81b0edf7646fed6100b082a61433e9ac|https://lzd-u.slatic.net/3eb71ad4316b41588e790875da338e18_1_1772289829.868594.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454775"
"Phù hợp cho tất cả các loại máy giặt, Thương hiệu đáng tin cậy,","5","2025-07-25","https://lazvideo.lazcdn.com/psp/20250725/3e590f11-d3b9-44b2-8af5-29ea738f7029@@ld.mp4?auth_key=1776783049-0-0-bd38d320dcbfa5347171e7fda3fc84a4|https://lzd-u.slatic.net/8ad0180e23c747528bcb06ea860b6589_12a479b7bf874115b16545f68cdf8962.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454782"
"Giữ màu sắc tươi sáng, Chất lượng cao cấp, Thương hiệu đáng tin cậy, tốt","5","2025-07-28","https://lazvideo.lazcdn.com/psp/20250728/8eea2bfc-d0f7-42e5-92d4-91260a943336@@ld.mp4?auth_key=1776783049-0-0-daa08a8c5665af48cde9e2b2940e685e|https://lzd-u.slatic.net/6f4b606c38224721b29c82d618d6de13_5_1753714538.167475.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454788"
"Hương thơm lâu dài,","5","2025-07-20","https://lazvideo.lazcdn.com/psp/20250720/f3efc2ed-ebe6-4fa6-beeb-cfd1d454acae@@ld.mp4?auth_key=1776783049-0-0-17b990f5e42321d2024271372edbc02d|https://lzd-u.slatic.net/60cd4680993345cd924cb84964b70582_7_1752991904.265733.jpg","https://www.lazada.vn/products/pdp-i1597967647-s6853265058.html","2026-04-14T21:53:45.454793"
