"product_name","text","rating","date","image_urls","product_url","scraped_at"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","kiểm tra giúp mình số điện thoại này xxxx998542 có đơn hàng Pin sạc dự phòng 10000mAh Type C 15W AVA DS608A mình mua 7/12/2025 không ạ. hiện tại Pin sạc dự phòng 10000mAh Type C 15W AVA DS608A của mình sạc không vào mình định lên bảo hành mà giờ mình quên không nhớ số điện thoại lúc mua hàng.","5","2026-04-15","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.125378"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Điện thoại tôi không để chế độ tiết kiệm pin hay chế độ gì khác, nhưng khi sạc pin tới dung lượng trên 80% là không sạc được nữa","5","2026-04-04","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.125657"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Hàng rất tệ dùng được 2 3 lần là nó k dùng đc nữa đem ra cửa hàng thì chỉ đổi mới không có cách khắc phục đổi 2 lần rồi riết quạo","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.125834"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","sạc dự phòng được tặng khi mua điện thoại có được bảo hành không ạ","5","2025-11-20","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.125979"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Sao sạc dự phòng sạc 8 9 tiếng rồi mà vẫn không đầy pin vậy","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.126145"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Sạc nhanh hết pin hơn ava hồng nếu được đổi mua ch được 2 tháng đổi dc thì tốt bt mấy","5","2025-05-14","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.126293"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Mua được 3 tháng giờ cắm sạc còn ko vào điện","5","","https://cdnv2.tgdd.vn/webmwg/comment/d2/ed/d2edc5aa2544a6e6b7e7a094c60a1e44.jpg|https://cdnv2.tgdd.vn/webmwg/comment/24/8b/248b5fa7ae49c9afd1c6fc18195cc120.jpg|https://cdnv2.tgdd.vn/webmwg/comment/cc/b6/ccb6761bd5460c00e4ff6c14fcc5648d.jpg","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.126517"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Cho e hỏi . Loại này kh đi kèm theo dây sạc pin hả a . S e mua lại k có nhỉ","5","2024-12-20","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.126668"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Trên wed để 10 giờ đóng cửa , 9 h lại mấy cha bảo vệ đuổi về kêu mai lại , đặt hàng thanh toán r lại lấy thôi , bảo vệ thì kêu nhân viên về hết r , vô thì vẫn còn người , bực cả mình lần này thôi nhé ko có lần sau đâu","5","2024-10-31","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.126851"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","mua từ tháng 28/4. đi công việc 3 tháng về hết sạc được. có được hỗ trợ đổi không shop mình ơi","5","2024-10-14","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:35.127023"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Sài được 3 tháng sạc không vô","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.099605"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Cục sạc mới mua sài được 19 ngày rồi không sạc được nữa có được hổ trợ đổi lại không ạ","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.099833"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Mình thấy đẹp nên mua thử. May mà đã xài qua cục sạc của AVA+ rồi, thấy đợt trước mua ok nên mình mới mua ủng hộ thêm mà cũng trúng đồ dởm. Mình sạc cho điễn thoại Samsung nguyên buổi sáng đc thêm 2% dung lượng pin. Mua hàng mà hên xui quá vậy, khi tốt khi dỏm vậy sao dám ủng hộ nữa","5","2024-09-01","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.099955"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Lượng Pin của sạt dự phòng để là 10.000mAh..Nhưng máy tôi dung lượng chỉ 6.000mAh mà tôi sạt 1 lần chưa đầy là sạt dự phòng đã hết pin..Mặc dù sạt dự phòng tôi đã sạt vào nó đầy pin","5","","https://cdnv2.tgdd.vn/webmwg/comment/5f/fb/5ffb78feffacdd33bc60807c1bdeb6df.jpg","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.100099"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Tốt","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.100188"
"Pin sạc dự phòng 10000mAh Type C 15W AVA+ DS608A","Tốt ak vẫn còn đàng sài em","5","","","https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-10000mah-type-c-15w-ava-ds608a","2026-04-29T23:55:36.100261"
